                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.60028,                0.94652,                0.92148,                      1,                0.15446,                0.70102,                 0.5601,                 0.6668,                 2.9521,                 1.0044,               0.068379,              0.0033787,              0.0033787
                     36,                0.56998,                 0.9269,                0.91723,                      1,                0.18057,                0.80349,                0.64233,                0.66906,                 2.8337,                0.98103,               0.067472,              0.0034717,              0.0034717
                     37,                0.61875,                0.94542,                 0.9037,                      1,                0.21787,                0.84327,                0.66905,                0.74176,                 2.8151,                0.99239,               0.066564,              0.0035645,              0.0035645
                     38,                0.58655,                 0.9017,                0.92361,                0.97228,                0.44776,                0.85949,                0.66221,                 0.6824,                 2.8409,                0.97645,               0.065657,               0.003657,               0.003657
                     39,                0.60787,                0.90561,                0.90795,                0.00645,                0.92537,                0.82447,                0.64982,                0.70572,                 2.8753,                0.98612,               0.064749,              0.0037494,              0.0037494
                     40,                0.59608,                 0.9373,                0.92363,                      1,                0.54442,                0.79085,                0.62661,                0.65977,                 2.8984,                0.97398,               0.063842,              0.0038416,              0.0038416
                     41,                0.58686,                0.85795,                0.91737,                0.00628,                0.92537,                0.84484,                0.65787,                 0.6667,                 2.8863,                 0.9827,               0.062934,              0.0039336,              0.0039336
                     42,                0.58615,                0.82364,                0.90129,                      1,                0.58712,                0.81915,                0.62591,                0.74302,                 2.9042,                0.99543,               0.062025,              0.0040254,              0.0040254
                     43,                0.65343,                0.87703,                0.91916,                      1,                0.52412,                 0.7708,                0.61513,                0.64386,                 2.9437,                 1.0033,               0.061117,              0.0041169,              0.0041169
                     44,                0.54503,                0.77014,                0.90512,                      1,                0.07515,                 0.7724,                0.60228,                0.79274,                 2.8637,                 1.0118,               0.060208,              0.0042083,              0.0042083
                     45,                0.60957,                0.78098,                0.92168,                      1,                0.13533,                0.75212,                 0.6194,                0.64974,                  2.872,                 0.9952,                 0.0593,              0.0042995,              0.0042995
                     46,                0.55982,                0.71823,                0.91483,                      1,                0.08103,                0.74792,                 0.6036,                 0.7424,                 2.9071,                 1.0042,               0.058391,              0.0043905,              0.0043905
                     47,                0.60807,                 0.7669,                0.91969,                      1,                0.17372,                0.72277,                0.59345,                0.63939,                 2.9553,                0.99798,               0.057481,              0.0044813,              0.0044813
                     48,                0.61537,                0.75948,                0.94378,                      1,                0.15915,                0.79413,                0.61985,                0.72299,                 2.9082,                0.98067,               0.056572,              0.0045719,              0.0045719
                     49,                 0.5849,                0.72746,                0.93308,                      1,                 0.2438,                0.79574,                0.65114,                 0.6606,                 2.8425,                0.99062,               0.055662,              0.0046623,              0.0046623
                     50,                0.59162,                0.70542,                 0.9149,                      1,                0.19362,                0.78434,                0.60776,                0.74069,                 2.8697,                0.99116,               0.054753,              0.0047525,              0.0047525
                     51,                0.60752,                0.76156,                0.93596,                      1,                0.08969,                0.77006,                0.60307,                0.66281,                 2.9294,                 1.0094,               0.053843,              0.0048425,              0.0048425
                     52,                 0.5805,                 0.7298,                0.91976,                      1,                0.18166,                0.77446,                0.59535,                0.73977,                 2.8403,                 1.0171,               0.052932,              0.0049323,              0.0049323
                     53,                0.59615,                0.72862,                0.92039,                      1,                0.14531,                0.75998,                0.57044,                0.73756,                 2.8785,                 1.0107,               0.052022,              0.0050219,              0.0050219
                     54,                0.60651,                0.72679,                0.92633,                      1,                0.14494,                 0.7783,                0.59343,                0.71234,                 2.8317,                 1.0001,               0.051111,              0.0051113,              0.0051113
                     55,                0.56049,                0.75217,                0.92306,                      1,                0.15739,                0.82316,                0.64992,                0.69673,                 2.6609,                0.99486,               0.050201,              0.0052005,              0.0052005
                     56,                 0.5904,                0.69325,                0.92849,                      1,                0.15527,                0.80812,                0.62554,                0.76964,                 2.8038,                 1.0315,                0.04929,              0.0052895,              0.0052895
                     57,                0.58547,                0.70352,                0.92673,                      1,                0.16841,                0.79575,                0.62141,                0.69873,                 2.7317,                 1.0232,               0.048378,              0.0053783,              0.0053783
                     58,                0.57665,                0.67849,                0.91418,                      1,                 0.1178,                0.70396,                0.56846,                 0.7627,                 2.8836,                 1.0611,               0.047467,               0.005467,               0.005467
                     59,                  0.562,                0.66684,                0.91774,                      1,                0.18122,                0.75639,                0.59919,                0.69493,                 2.6895,                 1.0321,               0.046555,              0.0055554,              0.0055554
                     60,                0.59913,                 0.6812,                0.92014,                      1,                0.19398,                0.74195,                0.60275,                0.74136,                 2.7219,                 1.0152,               0.045644,              0.0056436,              0.0056436
                     61,                0.59315,                0.64858,                0.91237,                      1,                0.24732,                 0.7794,                0.63485,                0.72586,                 2.7015,                 1.0236,               0.044732,              0.0057316,              0.0057316
                     62,                0.58973,                0.64111,                0.90573,                      1,                0.18392,                0.74135,                0.61083,                0.76997,                 2.6839,                 1.0166,               0.043819,              0.0058194,              0.0058194
                     63,                0.65539,                0.67997,                0.93786,                      1,                0.21141,                0.77603,                0.61327,                0.72068,                 2.6298,                 1.0264,               0.042907,              0.0059071,              0.0059071
                     64,                0.54179,                0.64244,                0.91156,                      1,                0.20853,                0.72433,                0.57358,                0.85184,                 2.6724,                 1.0369,               0.041994,              0.0059945,              0.0059945
                     65,                0.64628,                0.63174,                0.91842,                      1,                0.23209,                0.72584,                0.58178,                0.67144,                 2.6856,                0.99764,               0.041082,              0.0060817,              0.0060817
                     66,                0.54469,                0.61523,                0.89093,                      1,                0.16195,                0.70057,                0.57266,                0.76138,                 2.8526,                 1.0502,               0.040169,              0.0061688,              0.0061688
                     67,                0.63447,                0.66425,                0.93146,                      1,                0.23836,                0.72397,                0.57636,                0.72294,                 2.6343,                 1.0241,               0.039256,              0.0062556,              0.0062556
                     68,                0.55467,                0.64443,                0.90783,                      1,                0.29594,                0.76614,                0.59381,                0.81805,                 2.5926,                 1.0628,               0.038342,              0.0063422,              0.0063422
                     69,                0.59394,                 0.6339,                0.90674,                0.96931,                0.47159,                0.80722,                 0.6531,                0.75305,                 2.3472,                 1.0044,               0.037429,              0.0064287,              0.0064287
                     70,                0.63461,                0.64224,                0.93197,                      1,                0.32727,                0.76363,                0.60545,                0.76531,                 2.5913,                 1.0342,               0.036515,              0.0065149,              0.0065149
                     71,                0.56269,                0.62108,                0.91875,                      1,                0.23023,                0.68356,                0.54686,                0.73837,                 2.7689,                 1.0615,               0.035601,              0.0066009,              0.0066009
                     72,                0.63027,                0.63514,                0.93097,                      1,                0.26753,                0.72211,                0.58806,                0.79744,                  2.638,                 1.0458,               0.034687,              0.0066868,              0.0066868
                     73,                0.58936,                0.62053,                0.91662,                      1,                0.28664,                0.62627,                0.48544,                0.88496,                 2.8369,                 1.1926,               0.033772,              0.0067724,              0.0067724
                     74,                0.59573,                0.65402,                0.91886,                      1,                0.40818,                 0.7732,                0.61539,                0.78498,                 2.4614,                 1.0408,               0.032858,              0.0068579,              0.0068579
                     75,                0.54327,                0.59198,                0.89523,                      1,                0.44605,                0.72187,                0.58838,                0.74018,                 2.5281,                 1.0339,               0.031943,              0.0069431,              0.0069431
                     76,                0.56477,                0.59429,                0.88862,                      1,                0.26227,                0.70285,                0.55914,                0.71911,                 2.6814,                 1.0186,               0.031028,              0.0070282,              0.0070282
                     77,                0.57613,                0.64338,                0.89472,                      1,                0.50866,                0.79862,                0.65605,                0.67717,                 2.2719,                0.99947,               0.030113,               0.007113,               0.007113
                     78,                0.58882,                0.61528,                0.93344,                      1,                0.40785,                0.78091,                0.65641,                0.75846,                 2.5415,                 1.0312,               0.029198,              0.0071977,              0.0071977
                     79,                0.61458,                0.64062,                0.91252,                      1,                 0.4765,                 0.8144,                0.67126,                0.73416,                 2.3444,                0.99778,               0.028282,              0.0072821,              0.0072821
                     80,                0.55714,                0.61799,                0.90266,                      1,                0.44108,                0.80119,                0.63395,                0.71908,                 2.4118,                 1.0004,               0.027366,              0.0073664,              0.0073664
                     81,                0.61146,                0.59543,                0.92203,                      1,                0.51621,                0.82821,                0.64219,                 0.7943,                 2.1677,                 1.0245,                0.02645,              0.0074505,              0.0074505
                     82,                0.59283,                0.61291,                0.90624,                      1,                0.51648,                0.81642,                0.67027,                0.73629,                 2.2366,                 1.0193,               0.025534,              0.0075343,              0.0075343
                     83,                0.61856,                0.61767,                0.92068,                0.97741,                0.64594,                0.84951,                0.65742,                0.82842,                 2.0979,                 1.0418,               0.024618,               0.007618,               0.007618
                     84,                0.59592,                0.62553,                0.89996,                0.97011,                0.48457,                0.83779,                0.69939,                0.67755,                 2.2862,                0.98971,               0.023701,              0.0077015,              0.0077015
                     85,                0.60082,                0.65406,                0.92879,                      1,                0.49221,                0.76205,                 0.6225,                0.72684,                 2.2558,                 1.0455,               0.022785,              0.0077847,              0.0077847
                     86,                0.54969,                0.62219,                0.89846,                      1,                0.52762,                0.78447,                0.64102,                0.72008,                 2.2074,                   1.04,               0.021868,              0.0078678,              0.0078678
                     87,                0.59944,                0.58625,                0.94232,                      1,                0.46581,                0.72222,                0.57607,                 0.8256,                 2.5148,                 1.0934,               0.020951,              0.0079507,              0.0079507
                     88,                0.54272,                0.55878,                0.89004,                0.97474,                0.57611,                0.76193,                0.62232,                0.79185,                 2.0876,                 1.0413,               0.020033,              0.0080333,              0.0080333
                     89,                0.61974,                0.57327,                0.90597,                 0.9858,                0.53731,                0.71774,                 0.5679,                0.82073,                 2.2998,                  1.063,               0.019116,              0.0081158,              0.0081158
                     90,                0.56129,                0.56133,                0.90896,                      1,                0.52357,                0.72984,                0.60182,                0.73718,                 2.2473,                 1.0342,               0.018198,              0.0081981,              0.0081981
                     91,                0.61678,                 0.6042,                0.91655,                0.97753,                0.43284,                0.68625,                0.55297,                0.84168,                  2.399,                 1.0783,                0.01728,              0.0082802,              0.0082802
                     92,                0.58996,                0.61157,                0.92588,                0.97321,                0.58209,                 0.7201,                  0.587,                0.73648,                 2.0602,                 1.0428,               0.016362,              0.0083621,              0.0083621
                     93,                0.58876,                0.58654,                0.91773,                0.97587,                0.60369,                0.73481,                0.59427,                0.77279,                 2.1511,                 1.0452,               0.015444,              0.0084437,              0.0084437
                     94,                0.60397,                 0.6218,                0.93243,                0.95044,                0.55224,                0.70862,                 0.5839,                0.72892,                 2.1042,                 1.0512,               0.014525,              0.0085252,              0.0085252
                     95,                0.56274,                 0.5926,                0.92093,                0.88948,                0.36042,                0.55152,                0.44654,                0.80803,                 2.6942,                 1.0888,               0.013607,              0.0086065,              0.0086065
                     96,                 0.6119,                0.60929,                  0.928,                0.93635,                0.43924,                 0.5961,                0.49554,                0.76328,                 2.4584,                 1.0844,               0.012688,              0.0086876,              0.0086876
                     97,                0.58978,                0.55039,                0.91297,                  0.905,                0.56877,                0.73015,                0.56955,                0.83131,                 2.0179,                 1.0919,               0.011769,              0.0087685,              0.0087685
                     98,                 0.6464,                0.60639,                0.92927,                 0.9339,                0.42187,                0.65909,                0.52131,                0.75884,                 2.4406,                  1.065,               0.010849,              0.0088492,              0.0088492
                     99,                0.56974,                 0.6263,                0.90392,                0.91983,                0.51382,                0.68929,                 0.5465,                0.82508,                 2.2155,                 1.0928,              0.0099297,              0.0089297,              0.0089297
                    100,                0.60706,                0.60749,                0.92503,                0.87486,                0.41741,                0.59901,                0.48266,                0.83652,                 2.5743,                 1.0924,                0.00901,                0.00901,                0.00901
                    101,                0.60612,                0.59465,                0.91502,                0.85683,                0.53599,                0.66633,                0.53153,                0.83826,                 2.0755,                  1.066,                0.00901,                0.00901,                0.00901
                    102,                 0.6279,                0.54942,                0.91723,                0.86953,                0.68657,                0.71111,                0.56212,                 0.7835,                 1.7976,                 1.0334,              0.0090001,              0.0090001,              0.0090001
                    103,                0.62245,                0.57282,                0.92993,                0.84569,                 0.6544,                0.70742,                0.52832,                0.87088,                  1.977,                 1.1326,              0.0089902,              0.0089902,              0.0089902
                    104,                0.59385,                0.56877,                0.91778,                0.64372,                0.67164,                0.53133,                0.41364,                0.82192,                 1.9974,                 1.0618,              0.0089803,              0.0089803,              0.0089803
                    105,                0.67007,                0.62608,                0.93209,                  0.753,                0.76119,                0.72304,                0.53724,                0.80612,                 1.5651,                 1.0942,              0.0089704,              0.0089704,              0.0089704
                    106,                0.58566,                0.55346,                0.91466,                0.75321,                0.70149,                0.69573,                0.51136,                 0.8308,                 1.7254,                 1.0654,              0.0089605,              0.0089605,              0.0089605
                    107,                0.57263,                 0.5583,                0.91811,                0.78942,                0.73134,                0.77171,                0.59034,                 0.8261,                 1.6192,                 1.0555,              0.0089506,              0.0089506,              0.0089506
                    108,                0.57817,                0.56647,                0.92246,                0.87472,                0.62527,                0.76997,                 0.5812,                0.84345,                 1.8257,                  1.091,              0.0089407,              0.0089407,              0.0089407
                    109,                0.57999,                0.58619,                0.91329,                0.84534,                 0.6527,                0.75936,                0.58499,                0.87309,                  1.623,                 1.1125,              0.0089308,              0.0089308,              0.0089308
                    110,                0.58594,                0.55042,                0.92257,                0.88695,                0.61194,                0.77951,                0.62355,                0.80742,                 1.9663,                 1.1283,              0.0089209,              0.0089209,              0.0089209
                    111,                0.55046,                0.57557,                0.91247,                0.88609,                0.61194,                0.74257,                0.58949,                  0.846,                 1.8963,                 1.1066,               0.008911,               0.008911,               0.008911
                    112,                0.54797,                0.55788,                0.90991,                0.88813,                0.82948,                0.88038,                0.71773,                0.69757,                 1.3326,                 1.0025,              0.0089011,              0.0089011,              0.0089011
                    113,                0.54509,                0.54031,                0.90032,                0.91051,                0.75931,                0.88265,                0.67895,                0.83671,                 1.3884,                 1.0535,              0.0088912,              0.0088912,              0.0088912
                    114,                0.57161,                0.58832,                0.91744,                0.94031,                 0.8209,                0.87615,                 0.6855,                0.78306,                 1.2618,                 1.0586,              0.0088813,              0.0088813,              0.0088813
                    115,                0.51755,                0.50833,                   0.89,                0.89642,                0.73134,                0.81269,                0.59675,                  1.002,                 1.4718,                 1.1705,              0.0088714,              0.0088714,              0.0088714
                    116,                0.63746,                0.57473,                0.93966,                0.92428,                 0.7288,                0.82278,                0.66489,                 0.7401,                 1.4739,                 1.0327,              0.0088615,              0.0088615,              0.0088615
                    117,                0.54936,                0.57372,                0.91423,                0.87555,                0.73134,                0.82894,                 0.6477,                0.81743,                 1.3605,                 1.0997,              0.0088516,              0.0088516,              0.0088516
                    118,                0.56651,                0.54713,                0.90809,                0.93147,                0.71642,                0.81259,                0.64018,                0.82912,                 1.6001,                 1.0824,              0.0088417,              0.0088417,              0.0088417
                    119,                 0.6341,                0.60954,                0.94647,                0.90448,                0.71642,                0.82361,                0.64688,                  0.825,                 1.2395,                 1.1001,              0.0088318,              0.0088318,              0.0088318
                    120,                0.51498,                0.51056,                0.90715,                0.84053,                0.65672,                0.75131,                0.59637,                0.82935,                 1.5205,                 1.1188,              0.0088219,              0.0088219,              0.0088219
                    121,                0.60585,                0.58992,                0.91307,                0.86677,                0.67981,                0.80887,                0.63364,                 0.8563,                 1.3442,                 1.1558,               0.008812,               0.008812,               0.008812
                    122,                0.51265,                0.53816,                0.90083,                0.79748,                0.58209,                0.68655,                0.55527,                0.83228,                 1.6246,                 1.1527,              0.0088021,              0.0088021,              0.0088021
                    123,                 0.5241,                 0.5316,                0.91142,                0.82083,                0.68384,                0.74087,                0.58635,                0.87915,                 1.3744,                 1.2035,              0.0087922,              0.0087922,              0.0087922
                    124,                0.57049,                0.55762,                0.91223,                0.74504,                0.55224,                0.65136,                0.47967,                0.93065,                 1.7762,                 1.2217,              0.0087823,              0.0087823,              0.0087823
                    125,                 0.5188,                0.56129,                0.90432,                0.86161,                0.55764,                0.58814,                0.45162,                 1.0504,                 1.8481,                 1.3399,              0.0087724,              0.0087724,              0.0087724
                    126,                0.55608,                0.58536,                0.89388,                0.83837,                  0.542,                0.63594,                0.47771,                 1.0038,                 1.8199,                 1.2306,              0.0087625,              0.0087625,              0.0087625
                    127,                0.52571,                0.53318,                0.90242,                0.78034,                0.47722,                0.54715,                0.39778,                 1.1148,                 2.0918,                 1.3215,              0.0087526,              0.0087526,              0.0087526
                    128,                0.59816,                0.52947,                0.90292,                0.90586,                0.59701,                0.74202,                0.51131,                 1.0369,                 1.5746,                 1.2343,              0.0087427,              0.0087427,              0.0087427
                    129,                0.57978,                0.54508,                0.92298,                0.87276,                0.51196,                0.62169,                0.46078,                  1.022,                 1.9065,                 1.2282,              0.0087328,              0.0087328,              0.0087328
                    130,                0.53222,                0.49431,                0.91584,                0.87261,                0.77612,                0.83185,                0.62422,                0.95428,                 1.2264,                 1.1896,              0.0087229,              0.0087229,              0.0087229
                    131,                0.56039,                0.50388,                0.92597,                0.85376,                0.69712,                0.79311,                0.60958,                0.83271,                 1.4009,                 1.0991,               0.008713,               0.008713,               0.008713
                    132,                 0.5515,                0.49597,                0.89409,                0.91492,                0.73134,                0.83539,                0.64815,                0.86489,                  1.392,                 1.1271,              0.0087031,              0.0087031,              0.0087031
