                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    175,                0.44557,                0.34215,                0.91067,                0.93691,                0.88664,                0.92343,                0.73554,                 0.6985,                0.55125,                 1.1668,              0.0082774,              0.0082774,              0.0082774
                    176,                   0.43,                0.33885,                0.88804,                0.93532,                0.86333,                0.91018,                0.73807,                0.72053,                0.56348,                 1.2008,              0.0082675,              0.0082675,              0.0082675
                    177,                0.42123,                0.33114,                 0.8934,                0.89757,                0.83582,                0.90506,                0.74371,                0.71028,                0.53713,                 1.1943,              0.0082576,              0.0082576,              0.0082576
                    178,                 0.4396,                0.35485,                 0.9154,                0.90023,                0.79104,                0.87504,                0.67937,                0.79164,                0.69948,                 1.2191,              0.0082477,              0.0082477,              0.0082477
                    179,                0.43703,                0.32458,                0.90899,                 0.9282,                0.77612,                0.83882,                0.67698,                0.80643,                0.74463,                 1.2385,              0.0082378,              0.0082378,              0.0082378
                    180,                0.42656,                0.33226,                0.89412,                0.91755,                0.79104,                0.86971,                0.69921,                0.76586,                0.71232,                 1.1828,              0.0082279,              0.0082279,              0.0082279
                    181,                0.43094,                  0.369,                0.91016,                0.96298,                0.80597,                0.91468,                0.76064,                0.67789,                 0.5869,                 1.1368,               0.008218,               0.008218,               0.008218
                    182,                0.43607,                0.34579,                0.90577,                0.91665,                0.82075,                0.88738,                0.73929,                0.70673,                0.62655,                 1.1664,              0.0082081,              0.0082081,              0.0082081
                    183,                0.44225,                0.35134,                0.89916,                0.91769,                0.85075,                0.91717,                0.75954,                0.69968,                0.60261,                 1.1706,              0.0081982,              0.0081982,              0.0081982
                    184,                0.44125,                0.34318,                0.89712,                0.90587,                0.86182,                0.92394,                0.77173,                0.67946,                 0.5311,                 1.1587,              0.0081883,              0.0081883,              0.0081883
                    185,                0.43134,                0.34378,                0.92486,                0.92052,                0.86438,                0.92448,                0.77144,                0.66801,                 0.5279,                 1.1426,              0.0081784,              0.0081784,              0.0081784
                    186,                0.48209,                0.35729,                0.96831,                0.96491,                0.85075,                0.93031,                0.75263,                0.71141,                0.53735,                 1.1853,              0.0081685,              0.0081685,              0.0081685
                    187,                 0.3977,                0.31378,                0.90522,                  0.962,                0.83582,                0.91321,                 0.7573,                0.65581,                0.58648,                 1.0941,              0.0081586,              0.0081586,              0.0081586
                    188,                0.42912,                 0.3433,                0.90281,                0.92053,                0.86442,                 0.9136,                0.73808,                0.70342,                0.57085,                 1.1749,              0.0081487,              0.0081487,              0.0081487
                    189,                  0.445,                0.32448,                0.90348,                0.88882,                0.85075,                0.91198,                0.76186,                0.65242,                0.59006,                 1.1306,              0.0081388,              0.0081388,              0.0081388
                    190,                0.40331,                0.30691,                  0.892,                0.92051,                0.86421,                0.92406,                0.76175,                0.67195,                0.56299,                 1.1658,              0.0081289,              0.0081289,              0.0081289
                    191,                0.40907,                0.31795,                0.90833,                0.91883,                0.86567,                0.89666,                0.75665,                0.64626,                0.57647,                 1.1278,               0.008119,               0.008119,               0.008119
                    192,                0.39206,                 0.3263,                0.89031,                 0.8918,                0.86118,                0.90119,                0.77583,                0.65719,                0.67236,                 1.1148,              0.0081091,              0.0081091,              0.0081091
                    193,                 0.3965,                0.31813,                0.88767,                 0.9022,                0.86567,                0.91785,                0.77491,                0.71076,                0.71142,                 1.1897,              0.0080992,              0.0080992,              0.0080992
                    194,                0.43138,                 0.3424,                0.90619,                 0.9314,                 0.8209,                0.89745,                0.74779,                0.72612,                0.68478,                 1.2551,              0.0080893,              0.0080893,              0.0080893
                    195,                0.40459,                 0.3341,                0.89602,                0.93209,                0.85075,                0.90186,                0.76642,                0.67404,                0.61912,                 1.1754,              0.0080794,              0.0080794,              0.0080794
                    196,                0.40057,                0.32273,                0.89699,                0.90333,                0.83686,                0.92635,                0.75788,                0.68696,                0.60215,                 1.1754,              0.0080695,              0.0080695,              0.0080695
                    197,                0.42368,                0.31406,                 0.9052,                0.88408,                0.83582,                0.89591,                0.72956,                0.73317,                0.70375,                 1.2299,              0.0080596,              0.0080596,              0.0080596
                    198,                0.40702,                0.30961,                0.91604,                0.89106,                0.86567,                0.90843,                0.73758,                0.72675,                0.72572,                 1.2208,              0.0080497,              0.0080497,              0.0080497
                    199,                0.39065,                0.30581,                0.90291,                0.92561,                0.85075,                0.89858,                0.73849,                0.69544,                0.74698,                 1.1655,              0.0080398,              0.0080398,              0.0080398
                    200,                0.43466,                0.31747,                0.89838,                0.86785,                0.85075,                0.90713,                0.75185,                0.72264,                0.69007,                 1.1627,              0.0080299,              0.0080299,              0.0080299
                    201,                0.43224,                0.33037,                0.90807,                0.87805,                 0.8806,                0.91076,                0.76791,                0.69194,                0.67751,                 1.1567,                0.00802,                0.00802,                0.00802
                    202,                0.40355,                 0.3107,                0.89874,                0.89694,                0.80597,                 0.8547,                0.67853,                0.82542,                0.80073,                 1.2811,              0.0080101,              0.0080101,              0.0080101
                    203,                0.37409,                0.30021,                0.86616,                 0.9561,                0.77612,                0.82523,                0.64878,                0.87375,                 0.8559,                 1.3165,              0.0080002,              0.0080002,              0.0080002
                    204,                0.40386,                0.31121,                0.89615,                0.93804,                0.83582,                0.86242,                 0.6932,                0.71527,                0.83157,                 1.1942,              0.0079903,              0.0079903,              0.0079903
                    205,                0.37561,                 0.3033,                0.87955,                0.93316,                 0.8335,                0.84685,                0.69654,                0.64355,                0.81274,                 1.1762,              0.0079804,              0.0079804,              0.0079804
                    206,                0.41024,                0.30973,                0.89243,                 0.9306,                 0.8209,                0.82729,                0.66217,                  0.779,                0.92841,                 1.2613,              0.0079705,              0.0079705,              0.0079705
                    207,                0.39109,                0.30338,                0.89203,                0.94391,                 0.8209,                0.87987,                0.72179,                0.74888,                0.82619,                 1.2363,              0.0079606,              0.0079606,              0.0079606
                    208,                0.40645,                0.33071,                0.90592,                0.94763,                0.81034,                0.84884,                0.67711,                 0.7743,                0.82754,                 1.2508,              0.0079507,              0.0079507,              0.0079507
                    209,                0.38882,                0.30878,                0.89612,                0.96441,                0.80891,                0.87553,                0.69663,                 0.7222,                0.74319,                 1.2014,              0.0079408,              0.0079408,              0.0079408
                    210,                0.39769,                0.31503,                0.89731,                0.87291,                0.85075,                0.87845,                0.70057,                0.78912,                0.77311,                 1.2681,              0.0079309,              0.0079309,              0.0079309
                    211,                0.37921,                0.30701,                 0.8812,                0.91863,                 0.8806,                0.90714,                0.73214,                0.71059,                0.66287,                 1.2141,               0.007921,               0.007921,               0.007921
                    212,                0.42026,                 0.3138,                0.90851,                0.93426,                0.85075,                0.93034,                 0.7453,                0.70265,                0.63374,                 1.1937,              0.0079111,              0.0079111,              0.0079111
                    213,                0.38603,                0.31444,                0.88546,                0.93601,                 0.8734,                0.91443,                0.71841,                0.73062,                0.61565,                 1.2258,              0.0079012,              0.0079012,              0.0079012
                    214,                0.40748,                0.31911,                0.87909,                0.96662,                0.86451,                0.92556,                0.72051,                0.72756,                 0.6514,                 1.2454,              0.0078913,              0.0078913,              0.0078913
                    215,                0.40774,                0.31439,                0.89225,                0.93568,                0.86851,                0.89262,                0.72995,                0.72075,                0.70434,                 1.2421,              0.0078814,              0.0078814,              0.0078814
                    216,                0.40653,                0.31586,                0.88644,                0.95158,                0.87992,                0.90594,                0.73231,                0.75844,                0.65961,                 1.2599,              0.0078715,              0.0078715,              0.0078715
                    217,                0.37995,                0.30479,                0.89415,                0.93156,                0.81264,                0.81676,                0.62479,                0.90043,                0.76739,                 1.3727,              0.0078616,              0.0078616,              0.0078616
                    218,                0.41441,                 0.3234,                0.89296,                0.92144,                 0.8806,                0.91476,                0.71364,                0.77936,                0.56571,                 1.2878,              0.0078517,              0.0078517,              0.0078517
                    219,                0.40314,                0.31631,                0.89339,                0.96549,                0.83525,                0.91252,                0.75575,                0.70182,                0.55462,                 1.1984,              0.0078418,              0.0078418,              0.0078418
                    220,                0.37276,                0.31533,                0.88111,                0.90422,                0.84549,                0.90083,                0.71663,                 0.8561,                0.66421,                  1.335,              0.0078319,              0.0078319,              0.0078319
                    221,                0.40197,                0.34269,                  0.904,                0.87145,                0.80949,                0.88565,                0.70791,                 0.7645,                0.71414,                 1.2335,               0.007822,               0.007822,               0.007822
                    222,                0.41591,                0.30916,                0.90418,                0.95648,                0.65615,                0.80899,                0.66062,                0.76522,                0.88538,                 1.2191,              0.0078121,              0.0078121,              0.0078121
                    223,                0.41078,                0.33016,                0.91056,                0.89745,                0.65317,                0.73213,                0.58534,                0.84892,                 1.2522,                 1.2655,              0.0078022,              0.0078022,              0.0078022
                    224,                0.39937,                0.31928,                0.89358,                0.90491,                0.74627,                0.81116,                0.66811,                0.70114,                0.84241,                 1.2121,              0.0077923,              0.0077923,              0.0077923
                    225,                0.37659,                0.28708,                0.87618,                0.87304,                0.85075,                0.88884,                0.72899,                0.73231,                0.78475,                 1.1979,              0.0077824,              0.0077824,              0.0077824
                    226,                0.38228,                0.29589,                0.88718,                0.82661,                0.71159,                0.78013,                0.59664,                0.80237,                 1.0691,                 1.2769,              0.0077725,              0.0077725,              0.0077725
                    227,                 0.4046,                0.31652,                0.90513,                0.94554,                 0.8209,                0.88622,                0.72852,                0.70074,                0.81571,                 1.2056,              0.0077626,              0.0077626,              0.0077626
                    228,                0.39087,                0.30214,                0.88554,                0.94688,                 0.8209,                0.89326,                0.73191,                0.68602,                0.76217,                 1.1972,              0.0077527,              0.0077527,              0.0077527
                    229,                0.41039,                0.31826,                 0.8949,                0.91943,                 0.8806,                0.90858,                 0.7468,                0.68977,                0.75055,                 1.1992,              0.0077428,              0.0077428,              0.0077428
                    230,                0.40294,                0.30131,                0.90147,                0.96147,                0.85075,                0.90599,                0.74992,                0.70392,                0.70579,                 1.1798,              0.0077329,              0.0077329,              0.0077329
                    231,                0.40629,                0.29448,                0.89803,                0.94914,                0.83557,                0.90491,                0.74842,                0.70533,                0.69136,                 1.1792,               0.007723,               0.007723,               0.007723
                    232,                0.39442,                0.30779,                0.89586,                0.95967,                0.76119,                 0.8425,                0.67334,                0.76533,                0.83327,                 1.2084,              0.0077131,              0.0077131,              0.0077131
                    233,                0.38314,                 0.2869,                0.89856,                 0.9671,                0.87755,                0.92346,                0.75218,                0.75964,                0.61378,                 1.2256,              0.0077032,              0.0077032,              0.0077032
                    234,                 0.3909,                0.29041,                0.90185,                0.96578,                0.89552,                0.94492,                0.76678,                0.75521,                 0.5446,                 1.2516,              0.0076933,              0.0076933,              0.0076933
                    235,                0.38831,                0.31884,                0.88996,                 0.8893,                0.83936,                0.90296,                0.73916,                0.72042,                0.58354,                 1.2221,              0.0076834,              0.0076834,              0.0076834
                    236,                0.40112,                0.33346,                0.87783,                0.96058,                0.72741,                0.87021,                0.70052,                0.77285,                0.64272,                 1.2543,              0.0076735,              0.0076735,              0.0076735
                    237,                0.38656,                0.32361,                0.87512,                0.96353,                0.78862,                0.90045,                0.72375,                0.76296,                0.58544,                 1.2417,              0.0076636,              0.0076636,              0.0076636
                    238,                0.38885,                0.29964,                 0.9026,                0.98048,                0.79104,                0.90186,                0.71363,                0.77362,                0.62465,                 1.2623,              0.0076537,              0.0076537,              0.0076537
                    239,                0.37677,                0.28551,                0.87484,                0.96606,                0.84966,                0.92638,                0.74028,                0.73341,                0.57049,                 1.2153,              0.0076438,              0.0076438,              0.0076438
                    240,                0.38877,                0.30402,                0.89177,                0.94908,                0.86567,                0.92891,                0.76993,                0.70168,                 0.5584,                 1.1684,              0.0076339,              0.0076339,              0.0076339
                    241,                0.40481,                 0.3224,                0.90463,                 0.9075,                0.87862,                0.94034,                0.79271,                0.63297,                0.55646,                 1.1223,               0.007624,               0.007624,               0.007624
                    242,                0.37412,                0.30081,                0.87697,                0.88037,                0.87871,                 0.9253,                0.75696,                0.62279,                0.60508,                 1.1038,              0.0076141,              0.0076141,              0.0076141
                    243,                0.36511,                0.28267,                0.87216,                0.89474,                0.86567,                0.91321,                0.74978,                0.67879,                0.62433,                  1.168,              0.0076042,              0.0076042,              0.0076042
                    244,                0.35296,                0.29223,                 0.8635,                0.93515,                0.86567,                0.91552,                0.76205,                0.62694,                 0.6024,                 1.1235,              0.0075943,              0.0075943,              0.0075943
                    245,                0.36627,                0.27085,                0.89041,                0.95153,                0.87899,                0.93718,                0.77514,                0.63584,                  0.556,                 1.1293,              0.0075844,              0.0075844,              0.0075844
                    246,                0.38885,                0.29837,                0.87788,                 0.9479,                0.80597,                0.89395,                0.71139,                0.71198,                0.63334,                 1.1806,              0.0075745,              0.0075745,              0.0075745
                    247,                 0.4133,                0.32871,                0.89773,                 0.9666,                0.86383,                0.94436,                0.74482,                0.62105,                0.53541,                 1.1454,              0.0075646,              0.0075646,              0.0075646
                    248,                0.38722,                0.28157,                0.89259,                0.96118,                0.86567,                0.90188,                0.73637,                0.68884,                0.60356,                 1.1804,              0.0075547,              0.0075547,              0.0075547
                    249,                  0.393,                0.30522,                0.88622,                0.96035,                0.85075,                0.90557,                0.74367,                0.65963,                 0.6301,                 1.1557,              0.0075448,              0.0075448,              0.0075448
                    250,                0.37661,                0.31675,                0.88247,                0.88433,                0.80597,                 0.8822,                0.71563,                0.67133,                0.66252,                 1.1817,              0.0075349,              0.0075349,              0.0075349
                    251,                0.36895,                0.28776,                0.87416,                0.93396,                0.84445,                0.91536,                0.75853,                 0.6796,                0.62447,                 1.1763,               0.007525,               0.007525,               0.007525
                    252,                0.38095,                0.30802,                0.90117,                 0.9551,                0.83582,                0.88628,                0.72834,                0.73364,                0.65291,                 1.2413,              0.0075151,              0.0075151,              0.0075151
                    253,                0.34817,                0.29465,                 0.8607,                0.93066,                0.83582,                0.88627,                0.72231,                0.73627,                  0.634,                 1.2475,              0.0075052,              0.0075052,              0.0075052
                    254,                0.34507,                0.28659,                0.87027,                0.98046,                0.85075,                0.91152,                0.73269,                0.68428,                0.57761,                 1.2191,              0.0074953,              0.0074953,              0.0074953
                    255,                0.38204,                0.31456,                0.88421,                0.96452,                0.83582,                0.92725,                0.73955,                0.70065,                0.57559,                 1.1942,              0.0074854,              0.0074854,              0.0074854
                    256,                0.36416,                0.29888,                0.85856,                0.94427,                0.83582,                0.91698,                0.74908,                0.72634,                0.59023,                  1.198,              0.0074755,              0.0074755,              0.0074755
                    257,                0.37607,                0.29145,                0.88463,                 0.9149,                0.80231,                0.85925,                0.67402,                0.80807,                0.77104,                 1.2885,              0.0074656,              0.0074656,              0.0074656
                    258,                0.36972,                0.27616,                0.89125,                0.96598,                0.84751,                0.94962,                0.79441,                 0.6787,                0.52729,                 1.1616,              0.0074557,              0.0074557,              0.0074557
                    259,                0.35649,                0.27493,                0.86577,                 0.9299,                0.86567,                 0.9328,                0.79326,                0.66134,                0.53854,                 1.1539,              0.0074458,              0.0074458,              0.0074458
                    260,                0.38726,                0.30235,                0.88553,                0.92701,                 0.7583,                  0.819,                0.69257,                0.73091,                0.98366,                  1.171,              0.0074359,              0.0074359,              0.0074359
                    261,                 0.3678,                0.29559,                0.89246,                0.96148,                0.37255,                0.57869,                0.46245,                 1.0291,                 2.4911,                 1.3758,               0.007426,               0.007426,               0.007426
                    262,                0.36938,                0.29405,                0.87937,                0.93607,                0.70149,                0.75545,                0.59739,                0.77498,                 1.2643,                 1.2248,              0.0074161,              0.0074161,              0.0074161
                    263,                 0.3566,                0.28577,                0.87274,                0.93545,                0.86525,                0.92641,                0.79137,                0.67791,                0.58058,                 1.1833,              0.0074062,              0.0074062,              0.0074062
                    264,                0.39878,                0.29628,                0.87824,                0.92142,                 0.9403,                0.95113,                0.78014,                0.70562,                0.53157,                 1.2106,              0.0073963,              0.0073963,              0.0073963
                    265,                0.38437,                 0.2914,                0.88208,                0.96855,                0.91935,                0.93937,                0.78116,                0.67912,                0.54211,                 1.1728,              0.0073864,              0.0073864,              0.0073864
                    266,                0.35558,                0.27559,                0.87932,                0.96376,                 0.8209,                  0.865,                0.70394,                0.75025,                0.74711,                 1.2269,              0.0073765,              0.0073765,              0.0073765
                    267,                0.38327,                0.30344,                0.88896,                0.96484,                0.81908,                0.89266,                0.70755,                0.72173,                0.74032,                 1.1838,              0.0073666,              0.0073666,              0.0073666
                    268,                 0.3516,                0.27363,                0.86534,                0.98172,                 0.8015,                 0.9272,                0.76733,                0.64471,                0.61206,                  1.093,              0.0073567,              0.0073567,              0.0073567
                    269,                0.36178,                0.28198,                0.87472,                 0.9145,                0.83582,                0.91998,                0.78348,                0.65357,                 0.6784,                 1.1013,              0.0073468,              0.0073468,              0.0073468
                    270,                0.35507,                0.27019,                0.87906,                 0.9169,                0.85075,                0.91592,                0.78091,                0.64625,                0.66181,                 1.1082,              0.0073369,              0.0073369,              0.0073369
                    271,                0.34353,                0.26073,                0.86794,                0.93318,                0.83382,                0.92544,                0.77227,                0.68713,                 0.6048,                 1.1625,               0.007327,               0.007327,               0.007327
                    272,                0.36897,                 0.2832,                0.89048,                0.91738,                0.82873,                0.91097,                0.75234,                0.69766,                0.66326,                 1.1688,              0.0073171,              0.0073171,              0.0073171
                    273,                0.36044,                 0.2853,                 0.8748,                0.95089,                0.80597,                0.89775,                0.72866,                0.70599,                0.70013,                 1.1788,              0.0073072,              0.0073072,              0.0073072
                    274,                0.35976,                0.27463,                0.87549,                0.89331,                0.83582,                0.88885,                0.75884,                0.66432,                0.74165,                 1.1307,              0.0072973,              0.0072973,              0.0072973
                    275,                0.35512,                0.27705,                0.86958,                0.89973,                0.80362,                 0.8885,                0.78284,                0.63244,                0.71165,                 1.1331,              0.0072874,              0.0072874,              0.0072874
                    276,                0.36658,                0.27902,                0.86906,                0.87629,                0.84582,                0.86173,                0.76249,                0.65902,                0.74887,                 1.1563,              0.0072775,              0.0072775,              0.0072775
                    277,                0.36074,                0.28539,                0.87495,                0.94819,                0.85075,                0.89026,                0.77343,                0.63339,                0.66349,                 1.1259,              0.0072676,              0.0072676,              0.0072676
                    278,                 0.3414,                0.26063,                0.87136,                0.97866,                0.68464,                0.81593,                0.69219,                0.69822,                0.98098,                 1.1592,              0.0072577,              0.0072577,              0.0072577
                    279,                0.39622,                0.29517,                0.89556,                0.95873,                0.71642,                0.79846,                0.67698,                0.73521,                 1.0044,                 1.2156,              0.0072478,              0.0072478,              0.0072478
                    280,                0.35885,                0.29491,                0.86296,                0.96297,                0.85075,                    0.9,                0.77075,                0.60486,                0.59957,                 1.1283,              0.0072379,              0.0072379,              0.0072379
                    281,                 0.3648,                0.28255,                 0.8817,                0.92022,                 0.8806,                 0.9038,                0.76774,                0.64141,                0.58659,                 1.1464,               0.007228,               0.007228,               0.007228
                    282,                 0.3681,                0.28055,                 0.8906,                0.94401,                 0.8806,                0.91199,                0.73485,                0.65576,                0.55582,                 1.1834,              0.0072181,              0.0072181,              0.0072181
                    283,                0.35816,                0.27394,                0.85171,                0.92406,                0.90811,                0.92912,                0.77575,                0.63532,                0.52607,                 1.1316,              0.0072082,              0.0072082,              0.0072082
                    284,                 0.3826,                0.28589,                0.89162,                0.95228,                0.89351,                0.93116,                 0.7879,                 0.6608,                0.55908,                 1.1572,              0.0071983,              0.0071983,              0.0071983
                    285,                0.36421,                0.27539,                0.86637,                0.93533,                0.86347,                0.91495,                0.78475,                0.65675,                0.58911,                 1.1746,              0.0071884,              0.0071884,              0.0071884
                    286,                0.35369,                0.27125,                0.86204,                0.94161,                0.80597,                0.85848,                0.72938,                0.68635,                0.64078,                 1.1854,              0.0071785,              0.0071785,              0.0071785
                    287,                0.34927,                0.26707,                0.87569,                0.94389,                0.80597,                0.86943,                0.73616,                0.74128,                 0.6427,                 1.2388,              0.0071686,              0.0071686,              0.0071686
                    288,                0.33803,                0.28132,                0.86065,                0.93519,                0.86567,                0.89994,                0.76093,                0.73049,                0.57755,                 1.2355,              0.0071587,              0.0071587,              0.0071587
                    289,                0.37193,                    0.3,                0.88428,                0.91644,                0.81854,                0.87836,                0.72252,                0.74125,                0.61056,                  1.225,              0.0071488,              0.0071488,              0.0071488
                    290,                0.35434,                 0.2819,                0.88091,                0.96293,                0.85075,                0.89727,                0.73985,                0.75684,                0.64403,                  1.249,              0.0071389,              0.0071389,              0.0071389
                    291,                0.36296,                0.28337,                0.87886,                 0.9826,                0.84294,                0.89309,                 0.7459,                0.75015,                 0.6722,                 1.2637,               0.007129,               0.007129,               0.007129
                    292,                0.34825,                 0.2756,                0.85423,                0.96525,                0.82924,                0.90786,                0.72631,                0.79381,                0.69999,                 1.3194,              0.0071191,              0.0071191,              0.0071191
                    293,                0.33111,                0.27713,                0.86791,                0.93424,                0.84817,                0.91429,                0.73511,                0.78031,                0.66842,                 1.2943,              0.0071092,              0.0071092,              0.0071092
                    294,                0.35577,                 0.2809,                0.86607,                0.94228,                0.73099,                0.79523,                 0.6662,                 0.7235,                0.96459,                 1.1704,              0.0070993,              0.0070993,              0.0070993
                    295,                 0.3432,                0.26748,                0.86166,                0.91519,                0.80531,                0.86654,                0.73736,                0.77662,                0.70976,                 1.3021,              0.0070894,              0.0070894,              0.0070894
                    296,                0.36716,                0.27165,                0.87694,                0.94667,                 0.8209,                0.87052,                0.71463,                0.77037,                 0.7296,                 1.2872,              0.0070795,              0.0070795,              0.0070795
                    297,                0.38545,                0.28613,                0.89547,                 0.9053,                0.76119,                0.86079,                0.70981,                0.72631,                0.73456,                 1.2447,              0.0070696,              0.0070696,              0.0070696
                    298,                0.36499,                 0.2901,                0.87507,                0.92608,                0.74797,                0.86229,                0.74318,                0.68161,                0.71985,                 1.1839,              0.0070597,              0.0070597,              0.0070597
                    299,                 0.3454,                0.27074,                0.87026,                0.88793,                0.82781,                0.90343,                0.74669,                0.73181,                0.68252,                 1.2443,              0.0070498,              0.0070498,              0.0070498
                    300,                0.35782,                0.27804,                 0.8621,                0.91515,                0.80488,                0.86913,                0.74165,                0.69157,                0.63784,                  1.187,              0.0070399,              0.0070399,              0.0070399
                    301,                0.35184,                0.27065,                0.85937,                0.89331,                0.87488,                0.89163,                0.76107,                0.68903,                 0.6111,                 1.1861,                0.00703,                0.00703,                0.00703
                    302,                0.37456,                0.28379,                0.88924,                0.86319,                0.84758,                0.89225,                 0.7542,                0.66442,                0.60431,                 1.1405,              0.0070201,              0.0070201,              0.0070201
                    303,                0.35409,                0.28018,                0.87653,                0.94982,                0.84753,                  0.924,                 0.7821,                0.65969,                0.54187,                 1.1366,              0.0070102,              0.0070102,              0.0070102
                    304,                0.36975,                0.28596,                0.89234,                0.91915,                0.84848,                0.91849,                0.76785,                0.70685,                0.58467,                 1.1998,              0.0070003,              0.0070003,              0.0070003
                    305,                0.37355,                0.28281,                0.88709,                0.94639,                 0.8806,                0.91625,                0.77946,                0.71002,                0.58357,                 1.2062,              0.0069904,              0.0069904,              0.0069904
                    306,                0.34528,                0.27338,                0.88484,                0.98167,                0.85075,                0.91335,                0.78231,                0.68345,                0.59136,                 1.1693,              0.0069805,              0.0069805,              0.0069805
                    307,                0.35018,                0.26738,                0.87743,                0.91561,                0.85075,                0.90408,                0.77687,                   0.67,                0.61189,                 1.1505,              0.0069706,              0.0069706,              0.0069706
                    308,                0.37774,                0.28289,                 0.9007,                0.86338,                 0.8806,                0.90422,                0.78291,                0.67942,                0.58885,                 1.1687,              0.0069607,              0.0069607,              0.0069607
